Geo Point;Geo Shape;gares_id;nom_long;nom_so_gar;nom_su_gar;id_ref_ZdC;StopName;id_ref_ZdA;nom_ZdA;idrefliga;idrefligc;res_com;indice_lig;mode;tertrain;terrer;termetro;tertram;terval;exploitant;idf;principal;x;y;picto ligne;nom_iv
48.929935889678696, 2.3560357941727967;"{""coordinates"": [2.356035794172797, 48.929935889678696], ""type"": ""Point""}";762;Saint-Denis - Porte de Paris;;;72285;Saint-Denis Porte de Paris;473458;Saint-Denis Porte de Paris;A01546;C01383;METRO 13;13;METRO;0;0;0;0;0;RATP;1;0;652816.9646;6870187.543;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Saint-Denis - Porte de Paris
48.88380920123339, 2.304674440528396;"{""coordinates"": [2.304674440528396, 48.88380920123339], ""type"": ""Point""}";923;Wagram;;;71423;Wagram;45508;Wagram;A01536;C01373;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;649008.6628;6865090.3639;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Wagram
48.839516585402485, 2.3011075162423964;"{""coordinates"": [2.301107516242396, 48.839516585402485], ""type"": ""Point""}";877;Vaugirard;Adolphe Chériou;;71091;Vaugirard;44995;Vaugirard;A01545;C01382;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;648703.4995;6860167.7255;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Vaugirard
48.93075700423553, 2.284174448270923;"{""coordinates"": [2.284174448270923, 48.93075700423553], ""type"": ""Point""}";1008;Les Courtilles;;;72286;Asnières - Gennevilliers Les Courtilles;42231;Asnières - Gennevilliers Les Courtilles;A01546;C01383;METRO 13;13;METRO;0;0;METRO 13;0;0;RATP;1;1;647552.6733;6870324.1849;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Les Courtilles
48.823151633128084, 2.325509577822384;"{""coordinates"": [2.325509577822384, 48.823151633128084], ""type"": ""Point""}";986;Porte d'Orléans;;;70657;Porte d'Orléans;44508;Porte d'Orléans (Général Leclerc);A01193;C01391;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;1;0;650478.9462;6858332.5564;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;Porte d'Orléans
48.87612635294891, 2.358047505360746;"{""coordinates"": [2.358047505360746, 48.87612635294891], ""type"": ""Point""}";314;Gare de l'Est;;;71359;Gare de l'Est;43138;Gare de l'Est;A01538;C01375;METRO 5;5;METRO;0;0;0;0;0;RATP;1;1;652915.7135;6864202.9359;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Gare de l'Est
48.84378130573586, 2.3243970123857944;"{""coordinates"": [2.324397012385794, 48.84378130573586], ""type"": ""Point""}";564;Montparnasse-Bienvenüe;;;71139;Gare Montparnasse;58578;Montparnasse Bienvenue;A01537;C01374;METRO 4;4;METRO;0;0;0;0;0;RATP;1;1;650416.8898;6860627.0399;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Montparnasse-Bienvenüe
48.884680973727825, 2.342660037336352;"{""coordinates"": [2.342660037336352, 48.884680973727825], ""type"": ""Point""}";1017;Funiculaire Montmartre Station Basse;;;73849;Funiculaire de Montmartre - Gare basse;45559;Funiculaire de Montmartre - Gare basse;A01548;C01385;FUNICULAIRE MONTMARTRE;FUN;VAL;0;0;0;0;FUNICULAIRE MONTMART;RATP;1;0;651795.0575;6865163.4399;;Funiculaire Montmartre Station Basse
48.87126214446096, 2.2932406499473137;"{""coordinates"": [2.293240649947314, 48.87126214446096], ""type"": ""Point""}";389;Kléber;;;73656;Kléber;43498;Kléber;A01539;C01376;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;648157.7063;6863702.6675;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Kléber
48.866446806067, 2.383599109573657;"{""coordinates"": [2.383599109573657, 48.866446806067], ""type"": ""Point""}";533;Ménilmontant;;;71815;Ménilmontant;44133;Ménilmontant;A01535;C01372;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;654781.3662;6863111.7042;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Ménilmontant
48.84406559730793, 2.390482133980388;"{""coordinates"": [2.390482133980388, 48.84406559730793], ""type"": ""Point""}";555;Montgallet;;;71631;Montgallet;44160;Montgallet;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;655267.0787;6860619.1829;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Montgallet
48.86229941281971, 2.4415218094110314;"{""coordinates"": [2.441521809411031, 48.86229941281971], ""type"": ""Point""}";492;Mairie de Montreuil;;;71785;Mairie de Montreuil;44052;Mairie de Montreuil;A01542;C01379;METRO 9;9;METRO;0;0;METRO 9;0;0;RATP;1;0;659027.1889;6862618.9315;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Mairie de Montreuil
48.88224953318808, 2.3371645394451463;"{""coordinates"": [2.337164539445146, 48.88224953318808], ""type"": ""Point""}";646;Pigalle;;;71409;Pigalle;44345;Pigalle;A01545;C01382;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;651389.7941;6864896.4477;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Pigalle
48.86460037337562, 2.408031037075815;"{""coordinates"": [2.408031037075815, 48.86460037337562], ""type"": ""Point""}";684;Porte de Bagnolet;;;71799;Porte de Bagnolet;44510;Porte de Bagnolet;A01536;C01373;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;656572.0977;6862892.6803;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Porte de Bagnolet
48.87797270141956, 2.2983103737615287;"{""coordinates"": [2.298310373761529, 48.87797270141956], ""type"": ""Point""}";850;Ternes;;;71367;Ternes;44931;Ternes;A01535;C01372;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;648536.2023;6864445.5141;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Ternes
48.880271957029535, 2.3984681722681724;"{""coordinates"": [2.398468172268172, 48.880271957029535], ""type"": ""Point""}";709;Pré Saint-Gervais;;;71911;Pré Saint-Gervais;45617;Pré Saint-Gervais;A01550;C01387;METRO 7bis;7b;METRO;0;0;METRO 7bis;0;0;RATP;1;0;655883.8374;6864640.5585;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/53a6369ab3772b0115d7c675f45329d2;Pré Saint-Gervais
48.85519632481491, 2.325815566511529;"{""coordinates"": [2.325815566511529, 48.85519632481491], ""type"": ""Point""}";752;Rue du Bac;;;71227;Rue du Bac;58717;Rue du Bac;A01545;C01382;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;650531.8333;6861895.3889;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Rue du Bac
48.80468812091137, 2.3639531966021656;"{""coordinates"": [2.363953196602166, 48.80468812091137], ""type"": ""Point""}";896;Villejuif - Léo Lagrange;;;70375;Villejuif Léo Lagrange;47826;Villejuif Léo Lagrange;A01540;C01377;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;653284.8753;6856256.2281;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Villejuif - Léo Lagrange
48.82708544889644, 2.2794116820504207;"{""coordinates"": [2.279411682050421, 48.82708544889644], ""type"": ""Point""}";210;Corentin Celton;;;70990;Corentin Celton;42759;Corentin Celton;A01545;C01382;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;647098.5235;6858799.8446;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Corentin Celton
48.83873485883676, 2.2821433781708915;"{""coordinates"": [2.282143378170892, 48.83873485883676], ""type"": ""Point""}";479;Lourmel;;;71086;Lourmel;45363;Lourmel;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;647310.8393;6860093.2932;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Lourmel
48.82430937109403, 2.2736655574997546;"{""coordinates"": [2.273665557499755, 48.82430937109403], ""type"": ""Point""}";495;Mairie d'Issy;;;70671;Mairie d'Issy;44050;Mairie d'Issy;A01545;C01382;METRO 12;12;METRO;0;0;METRO 12;0;0;RATP;1;0;646673.8484;6858495.0452;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Mairie d'Issy
48.847971541497, 2.257744680363203;"{""coordinates"": [2.257744680363203, 48.847971541497], ""type"": ""Point""}";683;Porte d'Auteuil;;;71169;Porte d'Auteuil;44504;Porte d'Auteuil;A01543;C01380;METRO 10;10;METRO;0;0;0;0;0;RATP;1;0;645529.7326;6861136.8658;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Porte d'Auteuil
48.83478515808142, 2.4053832106267716;"{""coordinates"": [2.405383210626772, 48.83478515808142], ""type"": ""Point""}";705;Porte Dorée;;;71591;Porte Dorée;44532;Porte Dorée;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;656352.887;6859578.9511;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Porte Dorée
48.8464846505702, 2.36591010685298;"{""coordinates"": [2.36591010685298, 48.8464846505702], ""type"": ""Point""}";718;Quai de la Rapée;;;71637;Quai de la Rapée;44583;Quai de la Rapée;A01538;C01375;METRO 5;5;METRO;0;0;0;0;0;RATP;1;0;653465.9193;6860902.359;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Quai de la Rapée
48.93021421228678, 2.2837225573283972;"{""coordinates"": [2.283722557328397, 48.93021421228678], ""type"": ""Point""}";1083;Les Courtilles;;;72286;Asnières - Gennevilliers Les Courtilles;42231;Asnières - Gennevilliers Les Courtilles;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;647519.0174;6870264.1278;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Les Courtilles
48.84236008246694, 2.3655817027477433;"{""coordinates"": [2.365581702747743, 48.84236008246694], ""type"": ""Point""}";312;Gare d'Austerlitz;;;71135;Gare d'Austerlitz;462352;Gare d'Austerlitz;A01538;C01375;METRO 5;5;METRO;0;0;0;0;0;RATP;1;1;653438.1344;6860443.941;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Gare d'Austerlitz
48.84586897868619, 2.373774422563834;"{""coordinates"": [2.373774422563834, 48.84586897868619], ""type"": ""Point""}";962;Gare de Lyon;;;73626;Gare de Lyon;43153;Gare de Lyon;A01534;C01371;METRO 1;1;METRO;0;0;0;0;0;RATP;1;1;654042.5043;6860829.2963;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;Gare de Lyon
48.89498081072532, 2.312791961501292;"{""coordinates"": [2.312791961501292, 48.89498081072532], ""type"": ""Point""}";1227;Porte de Clichy;Tribunal de Paris;;71545;Porte de Clichy;473477;Porte de Clichy;A01547;C01384;METRO 14;14;METRO;0;0;0;0;0;RATP;1;0;649614.7531;6866327.3696;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5;Porte de Clichy
48.93173482548616, 2.3782254903979014;"{""coordinates"": [2.378225490397901, 48.93173482548616], ""type"": ""Point""}";213;Cosmonautes;;;73692;Cosmonautes;42763;Cosmonautes;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;654444.337;6870374.5523;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Cosmonautes
48.92271118835301, 2.4066227523546937;"{""coordinates"": [2.406622752354694, 48.92271118835301], ""type"": ""Point""}";231;Danton;;;73693;Danton;46115;Danton;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;656517.3436;6869355.1235;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Danton
48.81917432913316, 2.238598337792144;"{""coordinates"": [2.238598337792144, 48.81917432913316], ""type"": ""Point""}";539;Meudon-sur-Seine;;;70587;Meudon-sur-Seine;44137;Meudon-sur-Seine;A01192;C01390;TRAM 2;2;TRAMWAY;0;0;0;0;0;RATP;1;0;644093.8494;6857948.3523;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Meudon-sur-Seine
48.84985048784914, 2.221232683266963;"{""coordinates"": [2.221232683266963, 48.84985048784914], ""type"": ""Point""}";461;Les Milons;;;73613;Les Milons;51611;Les Milons;A01192;C01390;TRAM 2;2;TRAMWAY;0;0;0;0;0;RATP;1;0;642852.4519;6861371.59;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Les Milons
48.828685551464886, 2.3008019515606515;"{""coordinates"": [2.300801951560651, 48.828685551464886], ""type"": ""Point""}";982;Brancion;;;71007;Brancion;42387;Brancion;A01193;C01391;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;1;0;648670.4086;6858963.6386;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;Brancion
48.82087335522631, 2.350932878064576;"{""coordinates"": [2.350932878064576, 48.82087335522631], ""type"": ""Point""}";990;Poterne des Peupliers;;;70626;Poterne des Peupliers;44550;Poterne des Peupliers;A01193;C01391;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;1;0;652343.3985;6858063.596;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;Poterne des Peupliers
48.94993773565708, 2.328832171353944;"{""coordinates"": [2.328832171353944, 48.94993773565708], ""type"": ""Point""}";1189;Les Mobiles;;;72367;Les Mobiles;47362;Les Mobiles;A02150;C01795;TRAM 8;8;TRAMWAY;0;0;0;0;0;RATP;1;0;650842.7173;6872428.3361;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de;Les Mobiles
48.93560570835985, 2.334332914535763;"{""coordinates"": [2.334332914535763, 48.93560570835985], ""type"": ""Point""}";1075;Mairie de Villeneuve-la-Garenne;;;72324;Mairie;46332;Mairie de Villeneuve-la-Garenne;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;651232.1543;6870831.2068;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Mairie de Villeneuve-la-Garenne
48.93181399693573, 2.28865600459439;"{""coordinates"": [2.28865600459439, 48.93181399693573], ""type"": ""Point""}";1082;Le Luth;;;72300;Le Luth;46452;Le Luth;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;647882.0793;6870438.7531;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Le Luth
48.92326825505123, 2.2175897993396423;"{""coordinates"": [2.217589799339642, 48.92326825505123], ""type"": ""Point""}";1085;Pont de Bezons;;;64758;Pont de Bezons;50622;Pont de Bezons;A01192;C01390;TRAM 2;2;TRAMWAY;0;0;0;TRAM 2;0;RATP;1;0;642666.0302;6869537.7435;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Pont de Bezons
48.867521357214756, 2.4089789397445087;"{""coordinates"": [2.408978939744509, 48.867521357214756], ""type"": ""Point""}";1094;Séverine;;;71824;Séverine;45629;Séverine;A01757;C01679;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;656644.0673;6863216.9519;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;Séverine
48.89873399065294, 2.380537035488634;"{""coordinates"": [2.380537035488634, 48.89873399065294], ""type"": ""Point""}";1111;Canal Saint-Denis;;;72424;Canal Saint-Denis;45596;Canal Saint-Denis;A01757;C01679;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;654584.9051;6866703.61;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;Canal Saint-Denis
48.976665692351986, 2.3774196746658713;"{""coordinates"": [2.377419674665871, 48.976665692351986], ""type"": ""Point""}";1121;Les Flanades;;;65560;Les Flanades;43013;Les Flanades;A01760;C01684;TRAM 5;5;TRAMWAY;0;0;0;0;0;RATP;1;0;654424.6932;6875371.3974;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3;Les Flanades
48.97088340423818, 2.366003889114339;"{""coordinates"": [2.366003889114339, 48.97088340423818], ""type"": ""Point""}";1124;Jacques Prévert;;;73923;Jacques Prévert / Cimetière;58639;Jacques Prévert;A01760;C01684;TRAM 5;5;TRAMWAY;0;0;0;0;0;RATP;1;0;653583.8681;6874735.0366;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3;Jacques Prévert
48.7681898758743, 2.368043000890793;"{""coordinates"": [2.368043000890793, 48.7681898758743], ""type"": ""Point""}";1146;Bretagne;;;69888;Bretagne;47694;Bretagne;A02134;C01774;TRAM 7;7;TRAMWAY;0;0;0;0;0;RATP;1;0;653552.7706;6852195.7766;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;Bretagne
48.752674350873576, 2.3553609890875244;"{""coordinates"": [2.355360989087524, 48.752674350873576], ""type"": ""Point""}";1151;Porte de Rungis;;;69721;Porte de Rungis;58785;Porte de Rungis;A02134;C01774;TRAM 7;7;TRAMWAY;0;0;0;0;0;RATP;1;0;652606.6122;6850478.2666;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;Porte de Rungis
48.75021318633971, 2.3543918069383967;"{""coordinates"": [2.354391806938397, 48.75021318633971], ""type"": ""Point""}";1152;Saarinen;Parc Silic Nord;;69700;Saarinen;52184;Saarinen;A02134;C01774;TRAM 7;7;TRAMWAY;0;0;0;0;0;RATP;1;0;652533.1229;6850205.2141;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;Saarinen
48.74656858663955, 2.3528753413357397;"{""coordinates"": [2.35287534133574, 48.74656858663955], ""type"": ""Point""}";1153;Robert Schuman;Parc Silic Centre;;69670;Robert Schuman / Traversière;44994;Robert Schuman (Parc Silic Centre);A02134;C01774;TRAM 7;7;TRAMWAY;0;0;0;0;0;RATP;1;0;652418.3098;6849800.9178;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;Robert Schuman
48.780087151988496, 2.196505812489855;"{""coordinates"": [2.196505812489855, 48.780087151988496], ""type"": ""Point""}";1175;Louvois;;;63703;Louvois;43830;Louvois;A02149;C01794;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;1;0;640959.0733;6853633.1244;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Louvois
48.83199308710852, 2.398350103858007;"{""coordinates"": [2.398350103858007, 48.83199308710852], ""type"": ""Point""}";1102;Porte de Charenton;;;71579;Porte de Charenton;473680;Porte de Charenton;A01193;C01391;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;1;0;655834.2749;6859272.4128;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;Porte de Charenton
48.7807309691502, 2.23983201762499;"{""coordinates"": [2.23983201762499, 48.7807309691502], ""type"": ""Point""}";1168;Pavé Blanc;Parc Novéos;;70049;Pavé Blanc;44300;Pavé Blanc;A02149;C01794;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;1;0;644143.2802;6853673.1835;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Pavé Blanc
